orbital_period,transit_duration,transit_depth,koi_ror,planet_radius,koi_sma,inclination,equilibrium_temp,insolation,koi_srho,stellar_temp,stellar_logg,stellar_radius,stellar_mass,disposition
51.53997972,6.3994,3644.3,0.05435,5.51,0.2632,89.84,450.0,9.67,1.85679,5427.0,4.463,0.929,0.915,CONFIRMED
5.902245782,2.9003,702.3,0.023909,2.43,0.0621,89.23,926.0,173.74,2.05923,5427.0,4.463,0.929,0.915,CONFIRMED
2.382951591,1.8876,391.6,0.018369,1.86,0.0339,86.85,1253.0,583.01,2.19197,5427.0,4.463,0.929,0.915,CONFIRMED
21.02250608,4.1072,1772.5,0.037466,3.07,0.1378,89.95,521.0,17.48,2.85327,5067.0,4.585,0.75,0.789,CONFIRMED
3.219814777,2.0642,488.2,0.019702,1.69,0.04,89.72,998.0,234.93,3.26825,5103.0,4.562,0.787,0.823,CONFIRMED
5.912273234,2.3254,961.4,0.027826,1.73,0.0537,89.51,585.0,27.72,4.13623,4072.0,4.696,0.57,0.586,CONFIRMED
8.98581901,2.8606,881.3,0.026527,1.65,0.0709,89.98,509.0,15.9,3.50489,4072.0,4.696,0.57,0.586,CONFIRMED
12.940668656,2.4845,42450.0,0.259639,22.94,0.1039,88.54,723.0,64.64,4.93266,5875.0,4.572,0.809,0.895,CANDIDATE
20.5452375,2.517,218.5,0.017424,2.41,0.1437,87.6,742.0,71.57,0.52476,5670.0,4.206,1.264,0.937,FALSE POSITIVE
33.60123371,4.4056,7425.9,0.083298,8.46,0.1956,89.23,495.0,14.22,2.04292,5149.0,4.447,0.93,0.882,CONFIRMED
6.76652928,2.9004,450.7,0.019382,1.97,0.0672,88.51,845.0,120.48,1.85399,5149.0,4.447,0.93,0.882,CONFIRMED
4.347288783,2.1024,451.6,0.019273,2.36,0.0524,89.91,1174.0,449.79,4.18264,5754.0,4.345,1.122,1.014,CONFIRMED
4.601811819,2.2607,755.9,0.02579,2.35,0.0501,87.56,896.0,152.91,2.109,4986.0,4.496,0.833,0.793,CONFIRMED
11.18719905,3.252,353.6,0.017042,1.55,0.0907,89.1,667.0,46.65,2.28406,4986.0,4.496,0.833,0.793,CONFIRMED
4.220965778,3.0854,2260.0,0.046401,2.62,0.0418,85.03,595.0,29.68,0.5702,3837.0,4.747,0.517,0.544,CONFIRMED
6.998099523,2.0488,20285.0,6.502574,588.66,0.0698,79.0,853.0,125.22,22.19119,5612.0,4.566,0.829,0.926,FALSE POSITIVE
5.95489993,2.3892,1410.7,0.033728,2.33,0.0554,89.0,635.0,38.52,3.48052,4261.0,4.641,0.633,0.64,CONFIRMED
12.03987488,2.7363,1250.6,0.031605,2.18,0.0886,89.51,502.0,15.06,4.82896,4261.0,4.641,0.633,0.64,CONFIRMED
20.83762895,2.3734,439.0,0.020532,1.42,0.1278,89.18,418.0,7.24,5.25789,4261.0,4.641,0.633,0.64,CONFIRMED
8.8111022,5.0683,401.1,0.242511,63.66,0.0919,67.15,1399.0,904.92,0.00762,6200.0,3.8,2.404,1.333,FALSE POSITIVE
23.58917143,5.073,1200.7,0.040151,3.16,0.1429,86.86,487.0,13.34,0.16337,4919.0,4.566,0.721,0.697,CONFIRMED
6.481633073,3.784,298.5,0.017836,2.54,0.0683,83.8,1145.0,406.25,0.20633,5945.0,4.213,1.302,1.009,CONFIRMED
10.37168928,3.035,1254.9,0.033023,3.2,0.0873,88.66,720.0,63.68,2.15323,5121.0,4.457,0.888,0.822,CONFIRMED
3.96996298,1.1757,299.2,0.018305,1.78,0.046,86.81,992.0,229.37,4.07984,5121.0,4.457,0.888,0.822,CONFIRMED
4.40841331,5.012,549.4,0.025379,2.66,0.052,74.9,1139.0,398.0,0.03994,6007.0,4.457,0.961,0.968,CONFIRMED
7.9426176,6.703,1590.7,0.046289,4.68,0.0789,77.16,878.0,140.57,0.02282,5811.0,4.521,0.926,1.036,FALSE POSITIVE
226.8904775,7.558,3136.4,0.055361,4.53,0.6732,89.76,236.0,0.73,1.95932,5067.0,4.585,0.75,0.789,CONFIRMED
1.956811408,2.1958,24905.0,0.327759,21.58,0.0259,78.08,1109.0,357.16,0.72779,5209.0,4.657,0.603,0.602,FALSE POSITIVE
2.688899233,2.11275,37492.0,0.172543,12.04,0.0335,90.0,929.0,175.76,3.89722,4820.0,4.667,0.639,0.699,CANDIDATE
9.439459486,2.8979,3036.1,0.048953,4.16,0.0837,89.89,686.0,52.32,3.76657,5097.0,4.597,0.779,0.891,CONFIRMED
11.523067458,3.8757,507.3,0.020288,3.13,0.1017,90.0,927.0,174.81,1.77474,5644.0,4.162,1.411,1.053,CONFIRMED
20.47748843,2.8364,1382.4,0.034376,2.92,0.1402,89.43,530.0,18.65,5.64738,5097.0,4.597,0.779,0.891,CONFIRMED
3.336123113,1.9616,516.3,0.020396,1.74,0.0418,88.88,970.0,209.79,3.61764,5097.0,4.597,0.779,0.891,CONFIRMED
8.01078456,2.312,1333.6,0.03347,1.72,0.0616,89.59,453.0,9.9,5.73059,3713.0,4.779,0.47,0.484,CONFIRMED
12.07134205,4.3224,759.2,0.025158,1.29,0.0809,89.96,395.0,5.74,1.35939,3713.0,4.779,0.47,0.484,CONFIRMED
20.99587872,2.6333,767.3,0.025412,1.3,0.117,89.79,328.0,2.74,9.69398,3713.0,4.779,0.47,0.484,CONFIRMED
7.41113177,2.5242,620.5,0.024438,2.45,0.0748,87.54,905.0,158.11,1.56072,5849.0,4.517,0.919,1.014,CONFIRMED
1.000747038,0.9967,1823.5,0.047993,4.14,0.0175,77.28,1620.0,1635.2,1.32454,5472.0,4.499,0.79,0.718,FALSE POSITIVE
8.884922995,2.07004,16053.0,0.114124,10.51,0.0786,89.89,770.0,83.21,11.62061,5332.0,4.5,0.843,0.821,CONFIRMED
8.09888906,4.20241,6911.1,0.076211,8.95,0.0832,89.93,986.0,223.19,1.14941,6214.0,4.442,1.076,1.169,CONFIRMED
10.00653012,5.344,936.1,0.032174,3.52,0.0933,83.94,876.0,139.21,0.1029,6063.0,4.47,1.001,1.079,CONFIRMED
17.855221681,7.41287,9065.2,0.08815,13.16,0.1491,89.79,911.0,163.04,0.47367,6823.0,4.308,1.367,1.386,CONFIRMED
12.732624065,2.2083,6465.7,0.082519,4.87,0.0881,88.53,432.0,8.22,3.68779,3950.0,4.721,0.541,0.563,CANDIDATE
83.92494032,6.7904,7958.7,0.086015,4.78,0.3031,89.54,226.0,0.62,1.45972,3960.0,4.746,0.509,0.526,CANDIDATE
5.007316661,4.2362,6932.3,0.077106,6.96,0.0556,87.87,998.0,234.28,0.59565,5865.0,4.563,0.827,0.914,CONFIRMED
2.211116989,1.6485,724.2,0.026289,1.85,0.0294,84.94,931.0,177.19,1.85398,4500.0,4.656,0.646,0.71,CONFIRMED
27.9541337,3.95,942.5,0.026973,1.9,0.1593,89.94,400.0,6.04,4.12204,4500.0,4.656,0.646,0.71,CONFIRMED
12.69104387,3.7727,252.1,0.014487,2.57,0.1072,89.98,1008.0,244.3,2.08259,5869.0,4.024,1.626,1.019,CONFIRMED
4.409409243,3.8636,12861.0,0.10287,10.95,0.0491,89.83,1101.0,347.06,0.8699,5600.0,4.368,0.975,0.811,FALSE POSITIVE
16.23947096,4.0374,2590.7,0.045252,4.14,0.1229,89.92,598.0,30.14,2.37192,5191.0,4.564,0.837,0.937,CONFIRMED
6.308201629,2.9785,1328.5,0.032418,2.96,0.0654,89.9,819.0,106.44,2.21701,5191.0,4.564,0.837,0.937,CONFIRMED
2.052349884,2.0778,14281.0,0.11123,13.12,0.0322,86.76,1497.0,1183.18,2.08526,5855.0,4.393,1.08,1.049,CONFIRMED
9.7704486,2.4517,1897.8,0.040133,2.23,0.0714,89.84,460.0,10.59,6.22573,3906.0,4.73,0.509,0.508,CONFIRMED
5.169804269,2.153,1037.4,0.029936,1.66,0.0467,88.87,569.0,24.75,3.97487,3906.0,4.73,0.509,0.508,CONFIRMED
21.22261195,6.5093,366.0,0.01746,2.48,0.1506,89.96,771.0,83.56,0.68373,5945.0,4.213,1.302,1.009,CONFIRMED
20.09017037,4.154,1432.1,0.040437,2.25,0.1154,87.49,362.0,4.05,0.38566,3906.0,4.73,0.509,0.508,CONFIRMED
7.11373257,2.1764,807.6,0.025862,1.16,0.0551,89.21,429.0,8.01,5.31573,3561.0,4.855,0.411,0.44,CONFIRMED
3.306551643,1.8177,509.2,0.020275,0.91,0.0331,90.0,554.0,22.19,4.9442,3561.0,4.855,0.411,0.44,CONFIRMED
15.36845737,2.4714,756.1,0.02471,1.11,0.0922,89.86,332.0,2.86,9.06854,3561.0,4.855,0.411,0.44,CONFIRMED
13.81020318,3.048,1309.7,0.036595,4.56,0.1131,88.04,833.0,113.75,1.23716,5942.0,4.327,1.142,1.009,CONFIRMED
4.093578461,2.5833,538.6,0.026123,2.85,0.0514,79.95,1182.0,461.07,0.17115,6077.0,4.471,0.999,1.077,CONFIRMED
105.145959,8.593,685.4,0.031397,3.43,0.4471,88.39,401.0,6.09,0.06931,6077.0,4.471,0.999,1.077,CONFIRMED
10.8484518,2.9993,1675.6,0.036303,2.34,0.0815,89.57,499.0,14.66,3.54573,4201.0,4.682,0.591,0.609,CONFIRMED
6.66833241,1.915,362.3,0.018246,1.18,0.0589,88.24,587.0,28.06,3.93143,4201.0,4.682,0.591,0.609,CONFIRMED
4.082274889,3.23015,17859.0,0.121652,10.55,0.0479,89.51,1016.0,251.48,1.43467,5655.0,4.581,0.794,0.886,CONFIRMED
3.886655224,3.1646,581.6,0.023262,1.87,0.0451,85.02,1010.0,246.29,0.52154,5662.0,4.61,0.738,0.813,CANDIDATE
42.1406089,5.083,895.5,0.026274,1.85,0.2095,89.96,349.0,3.49,2.91697,4500.0,4.656,0.646,0.71,CONFIRMED
4.617490562,2.2618,575.8,0.023024,1.62,0.048,86.99,728.0,66.47,1.67234,4500.0,4.656,0.646,0.71,CONFIRMED
10.19849255,2.4283,634.1,0.024778,1.75,0.0814,88.27,559.0,23.11,2.39146,4500.0,4.656,0.646,0.71,CONFIRMED
5.795063956,3.2496,1692.9,0.047975,4.33,0.0613,81.1,950.0,192.74,0.13022,5865.0,4.563,0.827,0.914,FALSE POSITIVE
7.15681552,2.5882,867.0,0.026979,2.47,0.0675,88.68,782.0,88.23,2.74384,5029.0,4.494,0.838,0.798,CONFIRMED
17.64830851,2.0873,763.3,0.026581,2.43,0.1232,89.27,579.0,26.49,8.12503,5029.0,4.494,0.838,0.798,CONFIRMED
4.14810719,2.535,175.2,0.011755,1.08,0.0469,89.58,938.0,182.76,2.20456,5029.0,4.494,0.838,0.798,CONFIRMED
16.51410989,4.1575,973.5,0.028718,2.72,0.1199,89.22,655.0,43.57,1.66311,5527.0,4.488,0.866,0.841,CONFIRMED
30.1329298,5.172,1015.8,0.03322,3.14,0.179,88.21,536.0,19.55,0.4031,5527.0,4.488,0.866,0.841,CONFIRMED
4.79090809,2.603,251.3,0.014349,1.36,0.0525,89.55,990.0,227.24,2.35518,5527.0,4.488,0.866,0.841,CONFIRMED
31.71981013,4.819,363.4,0.017414,3.09,0.1975,89.86,743.0,71.97,2.4614,5869.0,4.024,1.626,1.019,CONFIRMED
99.6415962,4.448,952.5,0.027879,2.64,0.3973,89.99,360.0,3.97,10.35916,5527.0,4.488,0.866,0.841,CONFIRMED
4.708326451,3.16114,7912.7,0.080242,10.6,0.0539,89.71,1162.0,431.02,1.58315,5560.0,4.246,1.21,0.94,CONFIRMED
16.37198661,3.8449,4147.6,8.358793,540.37,0.1052,74.37,438.0,8.71,2.90473,4187.0,4.656,0.592,0.58,FALSE POSITIVE
5.392026903,2.9804,1151.4,0.030649,2.68,0.0583,88.67,850.0,123.33,1.63004,5198.0,4.589,0.801,0.915,CONFIRMED
2.494170338,1.1221,863.7,0.026777,2.42,0.0351,89.69,1194.0,480.19,15.93621,5569.0,4.566,0.829,0.928,CANDIDATE
6.491682808,4.301,7163.3,0.079893,9.66,0.0715,87.17,1062.0,301.54,0.57225,6123.0,4.413,1.107,1.159,CONFIRMED
3.044770796,10.0134,1695.0,0.298444,24.54,0.0386,33.39,1076.0,317.36,0.00688,5525.0,4.603,0.753,0.843,FALSE POSITIVE
3.855603916,3.2179,16653.0,0.119176,13.61,0.0505,87.96,1212.0,508.65,1.18411,6033.0,4.46,1.046,1.153,CONFIRMED
3.855599139,3.183,1030.9,0.033907,3.57,0.0493,80.68,1158.0,425.74,0.19331,5936.0,4.501,0.965,1.075,FALSE POSITIVE
38.47876629,5.04169,23530.0,0.138123,13.26,0.2213,90.0,484.0,13.01,3.7339,5510.0,4.539,0.879,0.973,CONFIRMED
37.601661282,8.30604,59130.0,0.227443,27.22,0.219,89.42,606.0,31.86,0.85882,6140.0,4.354,1.096,0.989,FALSE POSITIVE
3.314947362,1.8007,1398.2,0.038195,3.94,0.0433,85.11,1155.0,421.03,1.4165,5609.0,4.481,0.944,0.983,CONFIRMED
6.71969089,3.0231,969.7,0.046245,4.37,0.0654,80.64,952.0,194.18,0.09306,5931.0,4.479,0.866,0.825,FALSE POSITIVE
39.6431552,6.5292,15664.0,0.111685,10.98,0.215,89.93,472.0,11.74,1.64307,5231.0,4.455,0.9,0.844,CONFIRMED
51.42598578,16.9422,66068.0,0.236829,29.66,0.2904,89.59,549.0,21.4,0.16218,6257.0,4.41,1.147,1.233,FALSE POSITIVE
21.80451611,3.4097,1144.9,0.033653,2.6,0.1406,88.76,543.0,20.48,1.66656,5481.0,4.629,0.708,0.806,CONFIRMED
10.28194593,3.4366,1110.7,0.029849,2.53,0.088,89.59,680.0,50.6,2.24334,5196.0,4.593,0.775,0.869,CONFIRMED
18.11993039,4.2309,1506.9,0.034825,2.95,0.1284,89.64,563.0,23.77,2.10579,5196.0,4.593,0.775,0.869,CONFIRMED
3.78402867,1.9012,426.1,0.020134,1.7,0.0452,86.54,949.0,191.78,1.98179,5196.0,4.593,0.775,0.869,CONFIRMED
5.15448142,3.228,697.5,0.030415,2.94,0.0546,80.1,964.0,204.1,0.11387,5431.0,4.457,0.884,0.816,CONFIRMED
33.80364366,11.4813,13494.0,0.105539,20.7,0.216,89.95,745.0,72.71,0.25463,5855.0,3.999,1.796,1.174,FALSE POSITIVE
5.743469797,3.4412,1240.2,0.032147,3.13,0.0625,90.0,982.0,219.95,1.31116,5897.0,4.531,0.891,0.983,CONFIRMED
39.4759093,2.968,1012.6,0.036074,4.06,0.2338,88.8,577.0,26.13,1.08697,6225.0,4.45,1.031,1.091,CANDIDATE
19.974485239,4.23479,40293.0,0.243941,26.56,0.1476,88.39,700.0,56.84,1.47871,6108.0,4.471,0.997,1.072,FALSE POSITIVE
3.166353562,3.3129,1473.4,0.035047,3.82,0.0432,89.76,1273.0,621.92,0.82095,6007.0,4.47,0.998,1.072,CONFIRMED
23.899634407,3.81881,20953.0,0.436512,44.04,0.162,87.92,652.0,42.8,1.33386,6192.0,4.503,0.924,0.991,FALSE POSITIVE
3.388012244,2.6849,280.1,0.015454,2.11,0.0434,87.2,1315.0,705.93,1.15366,5553.0,4.221,1.25,0.949,CONFIRMED
5.83909761,3.1915,273.6,0.015116,2.06,0.0624,88.54,1097.0,341.48,1.32836,5553.0,4.221,1.25,0.949,CONFIRMED
1.620467654,2.1888,159.6,0.011493,1.57,0.0265,87.2,1681.0,1893.42,1.23,5553.0,4.221,1.25,0.949,CONFIRMED
10.6816951,3.605,307.8,0.016847,2.3,0.0933,87.92,897.0,152.75,0.93471,5553.0,4.221,1.25,0.949,CONFIRMED
6.104849417,4.6912,2090.3,0.04092,3.18,0.0583,89.78,784.0,89.25,0.56409,5085.0,4.584,0.712,0.71,CONFIRMED
3.578780566,2.91089,11382.0,0.096067,10.43,0.045,89.56,1145.0,406.6,1.60801,5524.0,4.421,0.994,0.95,CONFIRMED
3.187067566,3.119,1037.4,0.269659,23.88,0.0403,62.34,1079.0,319.76,0.03494,5450.0,4.552,0.811,0.857,FALSE POSITIVE
5.826657508,2.9183,1539.1,0.035356,4.09,0.0622,89.88,1013.0,248.57,2.19595,5561.0,4.362,1.06,0.943,CONFIRMED
12.41216347,3.739,611.3,0.02227,2.58,0.103,89.95,787.0,90.65,2.14038,5561.0,4.362,1.06,0.943,CONFIRMED
18.74649011,3.895,796.8,0.026327,3.05,0.1355,89.11,686.0,52.38,1.8967,5561.0,4.362,1.06,0.943,CONFIRMED
20.86021229,5.1937,1910.5,0.040067,5.5,0.1462,89.88,781.0,87.76,1.40526,6035.0,4.22,1.257,0.958,CONFIRMED
42.63427848,6.1998,1719.3,0.038058,5.22,0.2355,89.85,615.0,33.82,1.64062,6035.0,4.22,1.257,0.958,CONFIRMED
87.6476068,8.871,1009.6,0.029163,4.0,0.3807,89.89,484.0,12.94,1.11917,6035.0,4.22,1.257,0.958,CONFIRMED
9.61731426,3.8692,234.0,0.01416,1.94,0.0873,88.96,1010.0,246.13,1.2355,6035.0,4.22,1.257,0.958,CANDIDATE
9.467821474,2.4327,2237.0,0.042684,2.13,0.0691,89.85,407.0,6.47,6.23401,3582.0,4.807,0.458,0.491,CONFIRMED
0.893040969,1.0981,741.7,0.024717,1.24,0.0143,89.92,893.0,151.14,6.2,3582.0,4.807,0.458,0.491,CONFIRMED
4.942783419,3.25346,11145.0,0.099444,10.62,0.0569,87.04,1008.0,244.42,1.02216,5514.0,4.459,0.978,1.003,CONFIRMED
20.83426731,4.0454,988.4,0.028495,2.74,0.1483,89.63,595.0,29.62,2.62459,5537.0,4.549,0.88,0.999,CONFIRMED
9.94602357,3.3862,994.5,0.028229,3.12,0.0864,89.91,807.0,100.34,2.34688,5344.0,4.365,1.013,0.867,CONFIRMED
1.04562195,1.8955,213.0,0.013092,1.45,0.0192,89.51,1710.0,2031.84,1.38246,5344.0,4.365,1.013,0.867,CONFIRMED
5.71462396,2.336,297.8,0.016046,1.78,0.0597,88.25,971.0,210.16,2.60833,5344.0,4.365,1.013,0.867,CONFIRMED
102.9641952,15.735,1896.7,0.050162,39.0,0.5554,87.9,797.0,95.4,0.02838,5047.0,3.066,7.119,2.15,FALSE POSITIVE
8.14515981,5.073,446.8,0.025296,3.43,0.076,77.26,1050.0,287.91,0.02385,5896.0,4.197,1.24,0.884,CONFIRMED
18.9985279,4.529,430.7,0.318792,43.17,0.1337,79.72,792.0,93.03,0.02026,5896.0,4.197,1.24,0.884,CONFIRMED
4.24439049,3.282,174.0,0.015253,2.07,0.0492,75.07,1305.0,686.99,0.05258,5896.0,4.197,1.24,0.884,CONFIRMED
90.1240507,11.649,3020.3,0.053684,7.12,0.427,89.14,485.0,13.09,0.23661,6520.0,4.375,1.215,1.279,CANDIDATE
28.5742692,4.9427,824.9,0.026109,2.32,0.1681,89.91,538.0,19.83,2.14286,5551.0,4.508,0.812,0.776,CONFIRMED
856.672115,23.144,858.1,0.027062,3.87,1.8045,89.95,242.0,0.81,0.61949,6449.0,4.232,1.309,1.063,CANDIDATE
0.689210173,1.6169,195.0,0.012649,1.32,0.0156,87.33,1943.0,3362.71,1.45015,5630.0,4.505,0.954,1.064,CANDIDATE
7.34373964,1.1784,574.4,0.022075,1.84,0.0697,89.78,839.0,117.5,38.44106,5757.0,4.597,0.762,0.865,CONFIRMED
0.445277068,3.539,186.7,0.307625,35.74,0.012,8.59,2562.0,10177.11,0.21525,6167.0,4.444,1.064,1.149,FALSE POSITIVE
0.379463865,0.86896,1973.3,0.305894,59.56,0.0099,46.6,3000.0,19256.81,0.78464,5075.0,3.892,1.783,0.905,FALSE POSITIVE
9.88047978,2.78458,18541.0,0.235723,23.6,0.0901,86.91,860.0,129.45,1.31266,6113.0,4.512,0.917,0.997,FALSE POSITIVE
4.6484156,38.1939,128.4,0.013299,5.06,0.0647,19.59,2259.0,6152.88,0.00095,6980.0,3.577,3.482,1.671,FALSE POSITIVE
17.512014768,1.8248,4511.7,0.110483,13.66,0.132,88.43,804.0,98.77,2.95602,6224.0,4.33,1.132,0.998,FALSE POSITIVE
3.9886021,1.7376,673.5,0.023067,34.39,0.0622,89.81,3145.0,23135.72,6.8428,4813.0,2.472,13.652,2.016,CANDIDATE
0.533059312,1.8621,1495.8,0.301918,133.56,0.0167,29.64,5862.0,277887.7,0.20416,8523.0,3.559,4.051,2.166,CANDIDATE
0.525154153,2.1441,747.5,0.255581,23.61,0.0119,23.56,2073.0,4391.51,0.164,5582.0,4.497,0.846,0.819,FALSE POSITIVE
1.303861044,4.0541,598.2,0.282709,27.85,0.0224,26.7,1610.0,1595.19,0.03107,5758.0,4.475,0.902,0.887,FALSE POSITIVE
0.73452496,6.7,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
2.55549176,9.083,113.8,0.237273,23.35,0.036,15.02,1312.0,701.68,0.00596,5948.0,4.508,0.901,0.954,FALSE POSITIVE
2.947376671,2.0911,433.2,1.654364,403.59,0.0492,47.65,2404.0,7903.84,0.13115,8090.0,4.002,2.234,1.828,FALSE POSITIVE
224.7789355,11.1899,3487.5,0.056891,7.67,0.7456,89.71,333.0,2.92,0.77776,5873.0,4.293,1.235,1.092,CONFIRMED
0.890110752,0.8774,321.5,0.016162,1.25,0.0167,88.4,1372.0,838.42,10.9848,4768.0,4.628,0.711,0.815,FALSE POSITIVE
5.76573396,2.924,248.0,0.015428,7.47,0.0745,86.31,1964.0,3518.78,0.75629,5772.0,3.364,4.434,1.657,FALSE POSITIVE
7.42608123,3.6379,443.3,0.019228,2.47,0.0778,89.65,1037.0,273.78,1.36184,6049.0,4.353,1.176,1.14,CONFIRMED
15.9868932,4.158,178.5,0.012587,1.62,0.1297,88.79,803.0,98.51,1.19847,6049.0,4.353,1.176,1.14,CONFIRMED
0.73094589,4.32,250.2,0.184858,17.12,0.0155,13.27,1922.0,3248.17,0.06136,5901.0,4.553,0.848,0.938,FALSE POSITIVE
18.92537246,3.9835,640.9,0.026104,13.92,0.1694,88.0,1171.0,443.58,0.64877,4941.0,3.317,4.885,1.808,CONFIRMED
0.933749106,4.256,186.2,0.013481,3.22,0.0201,59.29,2863.0,15822.49,0.06501,6215.0,3.849,2.188,1.233,FALSE POSITIVE
2.037440623,3.442,118.6,0.010693,1.19,0.0312,77.61,1572.0,1448.05,0.16877,6253.0,4.415,1.015,0.975,FALSE POSITIVE
129995.7784,9.408,1474.9,0.037707,2.99,44.9892,89.95,25.0,0.0,564.89948,4500.0,4.572,0.726,0.717,CANDIDATE
31.5925809,13.566,145.1,0.010989,1.78,0.1967,89.06,688.0,53.09,0.09773,5676.0,4.1,1.487,1.016,CONFIRMED
17.157236,11.284,110.4,0.009558,1.55,0.1309,88.81,844.0,119.87,0.09554,5676.0,4.1,1.487,1.016,CONFIRMED
1.97376085,1.82542,30222.0,0.159864,8.78,0.025,87.9,753.0,76.1,3.77736,3807.0,4.762,0.503,0.534,CONFIRMED
13.118962443,4.3045,372.2,0.017826,8.25,0.1376,89.9,1768.0,2310.43,1.46058,7221.0,3.488,4.24,2.018,CANDIDATE
4.618767792,5.9957,4399.1,0.066285,7.48,0.0531,80.11,1170.0,442.78,0.07842,6013.0,4.381,1.033,0.938,FALSE POSITIVE
7.82187328,3.8417,42.2,0.006005,2.78,0.0975,89.98,2101.0,4601.71,1.18707,7221.0,3.488,4.24,2.018,CANDIDATE
53.5057611,10.5616,195.6,0.013111,2.52,0.2934,89.25,675.0,49.16,0.28176,6247.0,4.016,1.762,1.174,CANDIDATE
2.785821236,3.5599,68.9,0.008919,1.69,0.0408,72.39,1784.0,2388.98,0.06279,6202.0,4.026,1.733,1.162,CONFIRMED
52.56901867,6.7507,26900.0,0.418905,78.54,0.3227,88.49,737.0,69.62,0.63883,7240.0,4.178,1.717,1.62,FALSE POSITIVE
3.411758679,3.158,570.6,0.240197,14.71,0.0372,60.41,684.0,51.85,0.0241,3995.0,4.71,0.561,0.582,FALSE POSITIVE
0.525426427,1.0801,324.6,0.016596,1.45,0.0122,88.3,2069.0,4349.62,3.76613,5791.0,4.575,0.802,0.889,FALSE POSITIVE
1.269091415,1.4647,340.9,0.016909,1.41,0.0214,86.18,1331.0,740.47,2.78725,5041.0,4.576,0.766,0.807,CONFIRMED
2.853133997,1.465,277.1,0.016317,1.36,0.0367,86.37,1016.0,251.77,3.11386,5041.0,4.576,0.766,0.807,CONFIRMED
6.79685353,3.1702,393.1,0.019,2.01,0.0714,87.32,985.0,222.91,0.95531,6061.0,4.486,0.97,1.05,CONFIRMED
8.667822346,4.9658,2121.9,0.326603,67.37,0.085,75.19,1303.0,681.39,0.03132,6266.0,3.923,1.889,1.089,FALSE POSITIVE
1.475323222,2.3155,154.9,0.011027,5.88,0.0309,88.41,2740.0,13331.51,1.03038,4941.0,3.317,4.885,1.808,CONFIRMED
4.15246118,2.5755,223.4,0.01428,7.62,0.0616,86.24,1941.0,3354.56,1.01229,4941.0,3.317,4.885,1.808,CONFIRMED
6.7210783,7.46,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
8.7348852,4.49,270.7,0.015161,1.59,0.0843,88.75,890.0,148.62,0.73476,5982.0,4.493,0.96,1.047,CONFIRMED
10.26547688,3.733,399.6,0.019462,1.81,0.0909,87.49,770.0,83.13,0.70563,5699.0,4.553,0.853,0.95,FALSE POSITIVE
13.4471791,3.0454,1428.2,0.046114,5.24,0.1109,86.0,848.0,122.34,0.27583,6276.0,4.405,1.041,1.001,CANDIDATE
3.305577989,2.5903,17971.0,0.335281,25.89,0.0399,80.32,1027.0,263.55,0.5463,5534.0,4.629,0.707,0.786,FALSE POSITIVE
4.800653901,9.0419,15304.0,0.124793,16.91,0.06,76.62,1347.0,778.45,0.03205,6715.0,4.347,1.241,1.256,FALSE POSITIVE
15.06649901,5.9885,36348.0,0.317877,56.44,0.1206,86.38,932.0,177.96,0.34879,5751.0,4.028,1.626,1.028,FALSE POSITIVE
34.82008158,11.1711,18848.0,0.132704,11.36,0.1894,88.26,459.0,10.49,0.16352,5114.0,4.522,0.784,0.746,FALSE POSITIVE
0.651784374,2.0141,2779.3,0.290399,33.65,0.0146,40.22,2090.0,4500.59,0.18359,5555.0,4.375,1.061,0.975,FALSE POSITIVE
1.353771892,7.012,1349.1,0.250431,430.99,0.0234,24.35,4903.0,136609.48,0.02376,4283.0,2.012,15.76,0.931,FALSE POSITIVE
18.95491633,24.249,867.5,0.258011,71.39,0.1539,53.41,1139.0,397.48,0.00046,6362.0,3.761,2.534,1.352,FALSE POSITIVE
4.348866254,3.2797,625.6,0.219949,2436.69,0.062,67.59,6421.0,401588.95,0.03017,3598.0,0.65,101.451,1.679,FALSE POSITIVE
47.93094546,2.6897,2144.4,0.321419,68.02,0.3108,88.51,905.0,158.41,0.96115,8214.0,4.104,1.938,1.737,FALSE POSITIVE
3.99751422,3.686,32.8,0.005126,2.98,0.0548,89.95,2203.0,5563.95,0.68781,5066.0,3.122,5.324,1.372,FALSE POSITIVE
1.592633181,5.5605,633.1,0.022007,1.56,0.0232,89.93,1053.0,290.51,0.09265,4506.0,4.626,0.651,0.654,FALSE POSITIVE
67.5923754,12.249,4158.1,0.063536,12.1,0.3582,88.73,588.0,28.2,0.14489,6038.0,4.082,1.744,1.341,CONFIRMED
17.02902786,4.645,568.9,0.021839,2.54,0.1243,89.59,755.0,76.66,1.44107,5839.0,4.327,1.067,0.881,CONFIRMED
6.84619236,3.529,246.8,0.014341,1.67,0.0677,89.71,1022.0,258.41,1.36207,5839.0,4.327,1.067,0.881,CONFIRMED
67.8321638,7.358,507.8,0.02055,2.39,0.3123,89.98,476.0,12.14,1.52524,5839.0,4.327,1.067,0.881,CONFIRMED
43.1312147,3.198,447.8,0.020505,2.39,0.2309,89.52,554.0,22.21,5.0679,5839.0,4.327,1.067,0.881,CONFIRMED
